season,division_id,competition_phase,player_id,team_id,gohoops_roster_id,registered,source,id,gohoops_id,gohoops_squad_id,gohoops_event_id,gohoops_season_id,name,number,is_listing,source_json
2025-26,11,play_in,10,8,165784,True,division_roster,10,70396,11931,490,213,雷蒙恩,33,True,"{""division_id"":11,""id"":10,""gohoops_id"":70396,""gohoops_roster_id"":165784,""gohoops_squad_id"":11931,""gohoops_event_id"":490,""gohoops_season_id"":213,""team"":{""id"":8,""gohoops_id"":946,""gohoops_squad_id"":11931,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""臺北台新戰神"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/mars.webp"",""alt_name"":""mars""},""is_league"":false},""name"":""雷蒙恩"",""number"":""33"",""registered"":true,""is_listing"":true,""meta"":{""position"":""PointGuardAndShootingGuard"",""alt_name"":"""",""birthday"":""2000-09-24"",""height"":197,""weight"":91,""avatar_url"":"""",""national_identity"":"""",""national_identity_extra_detail"":"""",""nationality"":""""},""images"":[{""id"":104,""key"":""sm"",""path"":""players/10/KeFFtp2DMM0wQzS0eA2LteAMOlzWsnMKK8OuH2kU.png"",""url"":""https://assets.tpbl.basketball/production/players/10/KeFFtp2DMM0wQzS0eA2LteAMOlzWsnMKK8OuH2kU.png?20251003181734""},{""id"":105,""key"":""md"",""path"":""players/10/bQc5h7ztoT0BBwqxr4XXrOk2yoMxzxphOjuzRQ8w.png"",""url"":""https://assets.tpbl.basketball/production/players/10/bQc5h7ztoT0BBwqxr4XXrOk2yoMxzxphOjuzRQ8w.png?20251003181734""},{""id"":106,""key"":""lg"",""path"":""players/10/p5I2JJwSWOa9KLYqVOfhurd1kDmsFyIUvMW7PpYb.png"",""url"":""https://assets.tpbl.basketball/production/players/10/p5I2JJwSWOa9KLYqVOfhurd1kDmsFyIUvMW7PpYb.png?20251003181735""},{""id"":107,""key"":""xl"",""path"":""players/10/EUDeTr4XAoYwzDtP09dp8KCVUvCfB5JVBLF1Mb1V.png"",""url"":""https://assets.tpbl.basketball/production/players/10/EUDeTr4XAoYwzDtP09dp8KCVUvCfB5JVBLF1Mb1V.png?20251003181735""}]}"
2025-26,11,play_in,11,8,165786,True,division_roster,11,70397,11931,490,213,蘇奕晉,41,False,"{""division_id"":11,""id"":11,""gohoops_id"":70397,""gohoops_roster_id"":165786,""gohoops_squad_id"":11931,""gohoops_event_id"":490,""gohoops_season_id"":213,""team"":{""id"":8,""gohoops_id"":946,""gohoops_squad_id"":11931,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""臺北台新戰神"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/mars.webp"",""alt_name"":""mars""},""is_league"":false},""name"":""蘇奕晉"",""number"":""41"",""registered"":true,""is_listing"":false,""meta"":{""position"":""PowerForward"",""alt_name"":"""",""birthday"":""1993-12-29"",""height"":195,""weight"":95,""avatar_url"":"""",""national_identity"":"""",""national_identity_extra_detail"":"""",""nationality"":""""},""images"":[{""id"":108,""key"":""sm"",""path"":""players/11/StAUmnOnmuRIchjFzbwg7GhHVwKdRPhEbtYdi3wK.png"",""url"":""https://assets.tpbl.basketball/production/players/11/StAUmnOnmuRIchjFzbwg7GhHVwKdRPhEbtYdi3wK.png?20251003182514""},{""id"":109,""key"":""md"",""path"":""players/11/F0bZH5R6TGwMVaPRQYFifCs1OQGDMKXKvVkf7Fok.png"",""url"":""https://assets.tpbl.basketball/production/players/11/F0bZH5R6TGwMVaPRQYFifCs1OQGDMKXKvVkf7Fok.png?20251003182514""},{""id"":110,""key"":""lg"",""path"":""players/11/4TObmPpUVMFmcotRUEbLXFRncgL2Xwdqx36zdgJA.png"",""url"":""https://assets.tpbl.basketball/production/players/11/4TObmPpUVMFmcotRUEbLXFRncgL2Xwdqx36zdgJA.png?20251003182514""},{""id"":111,""key"":""xl"",""path"":""players/11/zbq2ZIClRpdiUFqxsDphhvUNjKVAzALuUO2WfTei.png"",""url"":""https://assets.tpbl.basketball/production/players/11/zbq2ZIClRpdiUFqxsDphhvUNjKVAzALuUO2WfTei.png?20251003182514""}]}"
2025-26,11,play_in,13,8,165787,True,division_roster,13,70399,11931,490,213,陳冠全,62,True,"{""division_id"":11,""id"":13,""gohoops_id"":70399,""gohoops_roster_id"":165787,""gohoops_squad_id"":11931,""gohoops_event_id"":490,""gohoops_season_id"":213,""team"":{""id"":8,""gohoops_id"":946,""gohoops_squad_id"":11931,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""臺北台新戰神"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/mars.webp"",""alt_name"":""mars""},""is_league"":false},""name"":""陳冠全"",""number"":""62"",""registered"":true,""is_listing"":true,""meta"":{""position"":""Center"",""alt_name"":"""",""birthday"":""1993-12-30"",""height"":197,""weight"":105,""avatar_url"":"""",""national_identity"":"""",""national_identity_extra_detail"":"""",""nationality"":""""},""images"":[{""id"":116,""key"":""sm"",""path"":""players/13/NIywOFHmnJAtd0YRx304ZaV6qTjORzj78nAeVZAD.png"",""url"":""https://assets.tpbl.basketball/production/players/13/NIywOFHmnJAtd0YRx304ZaV6qTjORzj78nAeVZAD.png?20251003175543""},{""id"":117,""key"":""md"",""path"":""players/13/D036hyLOSLLIgUGKOgC73uNmOQuCFNupgdRPbUSQ.png"",""url"":""https://assets.tpbl.basketball/production/players/13/D036hyLOSLLIgUGKOgC73uNmOQuCFNupgdRPbUSQ.png?20251003175543""},{""id"":118,""key"":""lg"",""path"":""players/13/U0qZBXy8WTOL9wlJlV5a75dchu0tfZNsQ61gWGvD.png"",""url"":""https://assets.tpbl.basketball/production/players/13/U0qZBXy8WTOL9wlJlV5a75dchu0tfZNsQ61gWGvD.png?20251003175543""},{""id"":119,""key"":""xl"",""path"":""players/13/UJmPCd7HFbuMTKDJhVHKaxWOaSCQLuYTteM0kpoU.png"",""url"":""https://assets.tpbl.basketball/production/players/13/UJmPCd7HFbuMTKDJhVHKaxWOaSCQLuYTteM0kpoU.png?20251003175543""}]}"
2025-26,11,play_in,10867,8,165956,True,division_roster,10867,91050,11931,490,213,威力斯,21,False,"{""division_id"":11,""id"":10867,""gohoops_id"":91050,""gohoops_roster_id"":165956,""gohoops_squad_id"":11931,""gohoops_event_id"":490,""gohoops_season_id"":213,""team"":{""id"":8,""gohoops_id"":946,""gohoops_squad_id"":11931,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""臺北台新戰神"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/mars.webp"",""alt_name"":""mars""},""is_league"":false},""name"":""威力斯"",""number"":""21"",""registered"":true,""is_listing"":false,""meta"":{""position"":""PowerForward"",""alt_name"":"""",""birthday"":""1996-01-21"",""height"":206,""weight"":103,""avatar_url"":"""",""national_identity"":"""",""national_identity_extra_detail"":"""",""nationality"":""""},""images"":[{""id"":1671,""key"":""sm"",""path"":""players/10867/HJsb1V8vodgub5P2W18aoSSh9fyK56ciMlMDsiBb.png"",""url"":""https://assets.tpbl.basketball/production/players/10867/HJsb1V8vodgub5P2W18aoSSh9fyK56ciMlMDsiBb.png?20251003182222""},{""id"":1672,""key"":""md"",""path"":""players/10867/c2FYjzDX65uvwIWYp5DRgBg7JwXc5QV7qRFnfJtF.png"",""url"":""https://assets.tpbl.basketball/production/players/10867/c2FYjzDX65uvwIWYp5DRgBg7JwXc5QV7qRFnfJtF.png?20251003182222""},{""id"":1673,""key"":""lg"",""path"":""players/10867/KLKDoT7NvvKBFVu2mLW9Z1s1HJR9TB0trXlT5ij3.png"",""url"":""https://assets.tpbl.basketball/production/players/10867/KLKDoT7NvvKBFVu2mLW9Z1s1HJR9TB0trXlT5ij3.png?20251003182222""},{""id"":1674,""key"":""xl"",""path"":""players/10867/g1DqIeIH4CHhCSvxTahbPoZBom096wcoaGt0AoVJ.png"",""url"":""https://assets.tpbl.basketball/production/players/10867/g1DqIeIH4CHhCSvxTahbPoZBom096wcoaGt0AoVJ.png?20251003182222""}]}"
2025-26,11,play_in,29,7,165967,True,division_roster,29,70520,11932,490,213,林書緯,1,True,"{""division_id"":11,""id"":29,""gohoops_id"":70520,""gohoops_roster_id"":165967,""gohoops_squad_id"":11932,""gohoops_event_id"":490,""gohoops_season_id"":213,""team"":{""id"":7,""gohoops_id"":945,""gohoops_squad_id"":11932,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""新北國王"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/kings.webp"",""alt_name"":""kings""},""is_league"":false},""name"":""林書緯"",""number"":""1"",""registered"":true,""is_listing"":true,""meta"":{""position"":""PointGuardAndShootingGuard"",""alt_name"":"""",""birthday"":""1992-06-21"",""height"":182,""weight"":69,""avatar_url"":"""",""national_identity"":"""",""national_identity_extra_detail"":"""",""nationality"":""""},""images"":[{""id"":392,""key"":""sm"",""path"":""players/29/Uz5nscMnjwBg0gF4GgD9rrOBlKqIqbXybPMtkYlZ.png"",""url"":""https://assets.tpbl.basketball/production/players/29/Uz5nscMnjwBg0gF4GgD9rrOBlKqIqbXybPMtkYlZ.png?20260123110012""},{""id"":408,""key"":""md"",""path"":""players/29/xgakUe4p4ksxZC3GnAJGSV7j5LFCFKy14XS12hq8.png"",""url"":""https://assets.tpbl.basketball/production/players/29/xgakUe4p4ksxZC3GnAJGSV7j5LFCFKy14XS12hq8.png?20260123110012""},{""id"":482,""key"":""lg"",""path"":""players/29/AWDm3RcTTD2yH3EuohETxdkpWDuiQDJn7CguIgHD.png"",""url"":""https://assets.tpbl.basketball/production/players/29/AWDm3RcTTD2yH3EuohETxdkpWDuiQDJn7CguIgHD.png?20260123110012""},{""id"":483,""key"":""xl"",""path"":""players/29/8Uu25nf5UkC2Tfc64JeEpCZbzHW9Hd24RczK94gF.png"",""url"":""https://assets.tpbl.basketball/production/players/29/8Uu25nf5UkC2Tfc64JeEpCZbzHW9Hd24RczK94gF.png?20260123110013""}]}"
2025-26,11,play_in,19,7,165970,True,division_roster,19,70405,11932,490,213,蘇培凱,2,False,"{""division_id"":11,""id"":19,""gohoops_id"":70405,""gohoops_roster_id"":165970,""gohoops_squad_id"":11932,""gohoops_event_id"":490,""gohoops_season_id"":213,""team"":{""id"":7,""gohoops_id"":945,""gohoops_squad_id"":11932,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""新北國王"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/kings.webp"",""alt_name"":""kings""},""is_league"":false},""name"":""蘇培凱"",""number"":""2"",""registered"":true,""is_listing"":false,""meta"":{""position"":""PointGuardAndShootingGuard"",""alt_name"":"""",""birthday"":""1999-11-02"",""height"":187,""weight"":83,""avatar_url"":"""",""national_identity"":"""",""national_identity_extra_detail"":"""",""nationality"":""""},""images"":[{""id"":400,""key"":""sm"",""path"":""players/19/MUUB2VRppECOr9yQDCIKtIR4ou4YLojxBQgFQN5R.png"",""url"":""https://assets.tpbl.basketball/production/players/19/MUUB2VRppECOr9yQDCIKtIR4ou4YLojxBQgFQN5R.png?20260123110253""},{""id"":414,""key"":""md"",""path"":""players/19/0mo4mGiZ9rvquXfEGQ5T6Fmw6Y6iQxXXXY1LOl3A.png"",""url"":""https://assets.tpbl.basketball/production/players/19/0mo4mGiZ9rvquXfEGQ5T6Fmw6Y6iQxXXXY1LOl3A.png?20260123110254""},{""id"":480,""key"":""lg"",""path"":""players/19/O1vdYI6RM2cMO3KhZFep0v5dv1WxkHI6SAUbWP5U.png"",""url"":""https://assets.tpbl.basketball/production/players/19/O1vdYI6RM2cMO3KhZFep0v5dv1WxkHI6SAUbWP5U.png?20260123110254""},{""id"":481,""key"":""xl"",""path"":""players/19/uLWrqrdRIThVtIXSQAh1fgtuwe3SZKmcMB3vEk1r.png"",""url"":""https://assets.tpbl.basketball/production/players/19/uLWrqrdRIThVtIXSQAh1fgtuwe3SZKmcMB3vEk1r.png?20260123110254""}]}"
2025-26,11,play_in,21,7,165972,True,division_roster,21,70509,11932,490,213,李愷諺,9,True,"{""division_id"":11,""id"":21,""gohoops_id"":70509,""gohoops_roster_id"":165972,""gohoops_squad_id"":11932,""gohoops_event_id"":490,""gohoops_season_id"":213,""team"":{""id"":7,""gohoops_id"":945,""gohoops_squad_id"":11932,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""新北國王"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/kings.webp"",""alt_name"":""kings""},""is_league"":false},""name"":""李愷諺"",""number"":""9"",""registered"":true,""is_listing"":true,""meta"":{""position"":""PointGuardAndShootingGuard"",""alt_name"":"""",""birthday"":""1993-05-06"",""height"":182,""weight"":80,""avatar_url"":"""",""national_identity"":"""",""national_identity_extra_detail"":"""",""nationality"":""""},""images"":[{""id"":404,""key"":""sm"",""path"":""players/21/6roiByT3yTTvFdf9NbaxicGwtv9nK68Xg52XdyCY.png"",""url"":""https://assets.tpbl.basketball/production/players/21/6roiByT3yTTvFdf9NbaxicGwtv9nK68Xg52XdyCY.png?20260123110449""},{""id"":418,""key"":""md"",""path"":""players/21/ZYJ0iZHfwDDTz1zDdDAvVjTqUYmE9lyD1GM19dPr.png"",""url"":""https://assets.tpbl.basketball/production/players/21/ZYJ0iZHfwDDTz1zDdDAvVjTqUYmE9lyD1GM19dPr.png?20260123110450""},{""id"":472,""key"":""lg"",""path"":""players/21/iCqAFnhqCcg1O2e6ZtD3eHMMkUqrYPFqY74FdQSF.png"",""url"":""https://assets.tpbl.basketball/production/players/21/iCqAFnhqCcg1O2e6ZtD3eHMMkUqrYPFqY74FdQSF.png?20260123110450""},{""id"":473,""key"":""xl"",""path"":""players/21/wg0BsiWTnRZVlykopoWSkYstxvwn8EdND1lWKEV3.png"",""url"":""https://assets.tpbl.basketball/production/players/21/wg0BsiWTnRZVlykopoWSkYstxvwn8EdND1lWKEV3.png?20260123110450""}]}"
2025-26,11,play_in,10871,7,165973,True,division_roster,10871,91062,11932,490,213,鍾理翔,8,True,"{""division_id"":11,""id"":10871,""gohoops_id"":91062,""gohoops_roster_id"":165973,""gohoops_squad_id"":11932,""gohoops_event_id"":490,""gohoops_season_id"":213,""team"":{""id"":7,""gohoops_id"":945,""gohoops_squad_id"":11932,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""新北國王"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/kings.webp"",""alt_name"":""kings""},""is_league"":false},""name"":""鍾理翔"",""number"":""8"",""registered"":true,""is_listing"":true,""meta"":{""position"":""SmallForward"",""alt_name"":"""",""birthday"":""2003-03-16"",""height"":194,""weight"":92,""avatar_url"":"""",""national_identity"":"""",""national_identity_extra_detail"":"""",""nationality"":""""},""images"":[{""id"":2439,""key"":""sm"",""path"":""players/10871/wu4ttF8W9CjpWbQm3cdAxzmG0VmG6HkOrVIswBcQ.png"",""url"":""https://assets.tpbl.basketball/production/players/10871/wu4ttF8W9CjpWbQm3cdAxzmG0VmG6HkOrVIswBcQ.png?20260123110417""},{""id"":2440,""key"":""md"",""path"":""players/10871/vT5mIhw3tSJljbQSbBqlLD6Hk8P0HZatnB77nlR9.png"",""url"":""https://assets.tpbl.basketball/production/players/10871/vT5mIhw3tSJljbQSbBqlLD6Hk8P0HZatnB77nlR9.png?20260123110417""},{""id"":2441,""key"":""lg"",""path"":""players/10871/WfANUXxbV8HZiJxn1JtM0Lzq9ZoCq1Ix6HshzYL5.png"",""url"":""https://assets.tpbl.basketball/production/players/10871/WfANUXxbV8HZiJxn1JtM0Lzq9ZoCq1Ix6HshzYL5.png?20260123110418""},{""id"":2442,""key"":""xl"",""path"":""players/10871/WESmrAehkyqaxBV1sUBm6e9yIZF2TAcoHwfu5IjQ.png"",""url"":""https://assets.tpbl.basketball/production/players/10871/WESmrAehkyqaxBV1sUBm6e9yIZF2TAcoHwfu5IjQ.png?20260123110418""}]}"
2025-26,11,play_in,22,7,165978,True,division_roster,22,70511,11932,490,213,簡祐哲,10,True,"{""division_id"":11,""id"":22,""gohoops_id"":70511,""gohoops_roster_id"":165978,""gohoops_squad_id"":11932,""gohoops_event_id"":490,""gohoops_season_id"":213,""team"":{""id"":7,""gohoops_id"":945,""gohoops_squad_id"":11932,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""新北國王"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/kings.webp"",""alt_name"":""kings""},""is_league"":false},""name"":""簡祐哲"",""number"":""10"",""registered"":true,""is_listing"":true,""meta"":{""position"":""PointGuardAndShootingGuard"",""alt_name"":"""",""birthday"":""1995-09-10"",""height"":180,""weight"":80,""avatar_url"":"""",""national_identity"":"""",""national_identity_extra_detail"":"""",""nationality"":""""},""images"":[{""id"":405,""key"":""sm"",""path"":""players/22/TX0jk5Pno859cxRe5E8ID4C15BvUv5julaxcXB6S.png"",""url"":""https://assets.tpbl.basketball/production/players/22/TX0jk5Pno859cxRe5E8ID4C15BvUv5julaxcXB6S.png?20260123110535""},{""id"":419,""key"":""md"",""path"":""players/22/CK1ibBS1R6uVbgCIfMtCinDTLy50DvKypey6gP6C.png"",""url"":""https://assets.tpbl.basketball/production/players/22/CK1ibBS1R6uVbgCIfMtCinDTLy50DvKypey6gP6C.png?20260123110535""},{""id"":464,""key"":""lg"",""path"":""players/22/qOmxaNAI0stPcJdl9HlCrTRJ70kC2chDGvb1LIi1.png"",""url"":""https://assets.tpbl.basketball/production/players/22/qOmxaNAI0stPcJdl9HlCrTRJ70kC2chDGvb1LIi1.png?20260123110536""},{""id"":465,""key"":""xl"",""path"":""players/22/u2KY4i9pynYsR8B25IkhJ5nZz9SITiJj3kCGRYnh.png"",""url"":""https://assets.tpbl.basketball/production/players/22/u2KY4i9pynYsR8B25IkhJ5nZz9SITiJj3kCGRYnh.png?20260123110536""}]}"
2025-26,11,play_in,23,7,165979,True,division_roster,23,70513,11932,490,213,王柏智,11,True,"{""division_id"":11,""id"":23,""gohoops_id"":70513,""gohoops_roster_id"":165979,""gohoops_squad_id"":11932,""gohoops_event_id"":490,""gohoops_season_id"":213,""team"":{""id"":7,""gohoops_id"":945,""gohoops_squad_id"":11932,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""新北國王"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/kings.webp"",""alt_name"":""kings""},""is_league"":false},""name"":""王柏智"",""number"":""11"",""registered"":true,""is_listing"":true,""meta"":{""position"":""Center"",""alt_name"":"""",""birthday"":""1996-10-29"",""height"":197,""weight"":130,""avatar_url"":"""",""national_identity"":"""",""national_identity_extra_detail"":"""",""nationality"":""""},""images"":[{""id"":406,""key"":""sm"",""path"":""players/23/5SoLB4fAYEqkjt9vVcp4HTQJyloETu6ulXe8O4Zd.png"",""url"":""https://assets.tpbl.basketball/production/players/23/5SoLB4fAYEqkjt9vVcp4HTQJyloETu6ulXe8O4Zd.png?20260123110615""},{""id"":420,""key"":""md"",""path"":""players/23/kXeUdaDTjmEbkAPCm4tlUKizV6p3ESvDTqC8fluU.png"",""url"":""https://assets.tpbl.basketball/production/players/23/kXeUdaDTjmEbkAPCm4tlUKizV6p3ESvDTqC8fluU.png?20260123110616""},{""id"":470,""key"":""lg"",""path"":""players/23/5rPV81DYKhB4hmWnxTqs2mJuIyP0M1r4f1alsQU6.png"",""url"":""https://assets.tpbl.basketball/production/players/23/5rPV81DYKhB4hmWnxTqs2mJuIyP0M1r4f1alsQU6.png?20260123110616""},{""id"":471,""key"":""xl"",""path"":""players/23/BK3VHC0wkPa59v3lckjqmOdhXkTjXGSPU9hbYZfG.png"",""url"":""https://assets.tpbl.basketball/production/players/23/BK3VHC0wkPa59v3lckjqmOdhXkTjXGSPU9hbYZfG.png?20260123110616""}]}"
2025-26,11,play_in,10872,7,165980,True,division_roster,10872,91068,11932,490,213,林彥廷,12,True,"{""division_id"":11,""id"":10872,""gohoops_id"":91068,""gohoops_roster_id"":165980,""gohoops_squad_id"":11932,""gohoops_event_id"":490,""gohoops_season_id"":213,""team"":{""id"":7,""gohoops_id"":945,""gohoops_squad_id"":11932,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""新北國王"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/kings.webp"",""alt_name"":""kings""},""is_league"":false},""name"":""林彥廷"",""number"":""12"",""registered"":true,""is_listing"":true,""meta"":{""position"":""PointGuardAndShootingGuard"",""alt_name"":"""",""birthday"":""2000-10-22"",""height"":185,""weight"":85,""avatar_url"":"""",""national_identity"":"""",""national_identity_extra_detail"":"""",""nationality"":""""},""images"":[{""id"":2443,""key"":""sm"",""path"":""players/10872/SmQUXeIAmxBTkDB9mNUwJh4Ve6fCJKLjrdkp1SxJ.png"",""url"":""https://assets.tpbl.basketball/production/players/10872/SmQUXeIAmxBTkDB9mNUwJh4Ve6fCJKLjrdkp1SxJ.png?20260123110645""},{""id"":2444,""key"":""md"",""path"":""players/10872/bjDMAVuQly8IDAJCZ2OiNjyqTpCe6C4VXF1fCuQC.png"",""url"":""https://assets.tpbl.basketball/production/players/10872/bjDMAVuQly8IDAJCZ2OiNjyqTpCe6C4VXF1fCuQC.png?20260123110645""},{""id"":2445,""key"":""lg"",""path"":""players/10872/V9z1BcU47NZtgs6w2PzrSyupel6fr2TfDGSZRZyd.png"",""url"":""https://assets.tpbl.basketball/production/players/10872/V9z1BcU47NZtgs6w2PzrSyupel6fr2TfDGSZRZyd.png?20260123110645""},{""id"":2446,""key"":""xl"",""path"":""players/10872/V9N3jTohNJ2GIzciCbq5BKT2ZjCVsEgsNNx0FCyy.png"",""url"":""https://assets.tpbl.basketball/production/players/10872/V9N3jTohNJ2GIzciCbq5BKT2ZjCVsEgsNNx0FCyy.png?20260123110645""}]}"
2025-26,11,play_in,28,7,165981,True,division_roster,28,70519,11932,490,213,呂政儒,13,False,"{""division_id"":11,""id"":28,""gohoops_id"":70519,""gohoops_roster_id"":165981,""gohoops_squad_id"":11932,""gohoops_event_id"":490,""gohoops_season_id"":213,""team"":{""id"":7,""gohoops_id"":945,""gohoops_squad_id"":11932,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""新北國王"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/kings.webp"",""alt_name"":""kings""},""is_league"":false},""name"":""呂政儒"",""number"":""13"",""registered"":true,""is_listing"":false,""meta"":{""position"":""SmallForward"",""alt_name"":"""",""birthday"":""1986-04-13"",""height"":194,""weight"":88,""avatar_url"":"""",""national_identity"":"""",""national_identity_extra_detail"":"""",""nationality"":""""},""images"":[{""id"":399,""key"":""sm"",""path"":""players/28/wmSllAlA6HploTb6SJyO3jnRORqp0nkPDjCaGjlS.png"",""url"":""https://assets.tpbl.basketball/production/players/28/wmSllAlA6HploTb6SJyO3jnRORqp0nkPDjCaGjlS.png?20260123111718""},{""id"":421,""key"":""md"",""path"":""players/28/1bDDaUbDVfqBVcd0RErU9LNTa3vYELCjv9i0KijL.png"",""url"":""https://assets.tpbl.basketball/production/players/28/1bDDaUbDVfqBVcd0RErU9LNTa3vYELCjv9i0KijL.png?20260123111718""},{""id"":430,""key"":""lg"",""path"":""players/28/5re5j7JwFbPRtRIWCQjsloOoSoaovS2buPXdX0w4.png"",""url"":""https://assets.tpbl.basketball/production/players/28/5re5j7JwFbPRtRIWCQjsloOoSoaovS2buPXdX0w4.png?20260123111718""},{""id"":431,""key"":""xl"",""path"":""players/28/Bh7o23pkBKeuK2jn0ksJWtiu274zpLH6VfUcFIkO.png"",""url"":""https://assets.tpbl.basketball/production/players/28/Bh7o23pkBKeuK2jn0ksJWtiu274zpLH6VfUcFIkO.png?20260123111719""}]}"
2025-26,11,play_in,24,7,165982,True,division_roster,24,70514,11932,490,213,蘇士軒,17,True,"{""division_id"":11,""id"":24,""gohoops_id"":70514,""gohoops_roster_id"":165982,""gohoops_squad_id"":11932,""gohoops_event_id"":490,""gohoops_season_id"":213,""team"":{""id"":7,""gohoops_id"":945,""gohoops_squad_id"":11932,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""新北國王"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/kings.webp"",""alt_name"":""kings""},""is_league"":false},""name"":""蘇士軒"",""number"":""17"",""registered"":true,""is_listing"":true,""meta"":{""position"":""PowerForward"",""alt_name"":"""",""birthday"":""1996-04-09"",""height"":197,""weight"":95,""avatar_url"":"""",""national_identity"":"""",""national_identity_extra_detail"":"""",""nationality"":""""},""images"":[{""id"":398,""key"":""sm"",""path"":""players/24/OUD9xHjWcjQXiCTcbEc5HjtluJ8sd066RGa4axKs.png"",""url"":""https://assets.tpbl.basketball/production/players/24/OUD9xHjWcjQXiCTcbEc5HjtluJ8sd066RGa4axKs.png?20260123111750""},{""id"":422,""key"":""md"",""path"":""players/24/jWQo7oBWp6BM0ptkphiGDWzu7JrTwOPdJIIKZ9ed.png"",""url"":""https://assets.tpbl.basketball/production/players/24/jWQo7oBWp6BM0ptkphiGDWzu7JrTwOPdJIIKZ9ed.png?20260123111750""},{""id"":462,""key"":""lg"",""path"":""players/24/OjwOWFziwNjPCEhEzwImBM4olV3UxaPWm8h6qLfx.png"",""url"":""https://assets.tpbl.basketball/production/players/24/OjwOWFziwNjPCEhEzwImBM4olV3UxaPWm8h6qLfx.png?20260123111750""},{""id"":463,""key"":""xl"",""path"":""players/24/tcUyGfJLAz8wj8fsQK5UgJllmzx3OSHWEc6Bfdzv.png"",""url"":""https://assets.tpbl.basketball/production/players/24/tcUyGfJLAz8wj8fsQK5UgJllmzx3OSHWEc6Bfdzv.png?20260123111750""}]}"
2025-26,11,play_in,25,7,165983,True,division_roster,25,70515,11932,490,213,林金榜,19,False,"{""division_id"":11,""id"":25,""gohoops_id"":70515,""gohoops_roster_id"":165983,""gohoops_squad_id"":11932,""gohoops_event_id"":490,""gohoops_season_id"":213,""team"":{""id"":7,""gohoops_id"":945,""gohoops_squad_id"":11932,""gohoops_event_id"":490,""gohoops_season_id"":213,""name"":""新北國王"",""status"":""ACTIVE"",""meta"":{""logo"":""https://assets.tpbl.basketball/logos/kings.webp"",""alt_name"":""kings""},""is_league"":false},""name"":""林金榜"",""number"":""19"",""registered"":true,""is_listing"":false,""meta"":{""position"":""SmallForward"",""alt_name"":"""",""birthday"":""1985-06-15"",""height"":190,""weight"":92,""avatar_url"":"""",""national_identity"":"""",""national_identity_extra_detail"":"""",""nationality"":""""},""images"":[{""id"":397,""key"":""sm"",""path"":""players/25/uHo6gQotgcI6t5nfRP7HcDMfvq8bnUN71EFM6dxq.png"",""url"":""https://assets.tpbl.basketball/production/players/25/uHo6gQotgcI6t5nfRP7HcDMfvq8bnUN71EFM6dxq.png?20260123111816""},{""id"":423,""key"":""md"",""path"":""players/25/KTeDyxCY6Tr778vOxVxwO5oMtq8NFNHqhoWxVs6W.png"",""url"":""https://assets.tpbl.basketball/production/players/25/KTeDyxCY6Tr778vOxVxwO5oMtq8NFNHqhoWxVs6W.png?20260123111816""},{""id"":458,""key"":""lg"",""path"":""players/25/OTai3UyeJPgUloJIb8GtIfCLu9pbY0Ry5VMjFP7F.png"",""url"":""https://assets.tpbl.basketball/production/players/25/OTai3UyeJPgUloJIb8GtIfCLu9pbY0Ry5VMjFP7F.png?20260123111816""},{""id"":459,""key"":""xl"",""path"":""players/25/XwJW6EhW2RheKzeIHl5btlU2C8spciMjpMHEYARv.png"",""url"":""https://assets.tpbl.basketball/production/players/25/XwJW6EhW2RheKzeIHl5btlU2C8spciMjpMHEYARv.png?20260123111816""}]}"
